Line,Tag,Source,Path,Flags,File Number,Sequence Number,Size,Allocated Size,Creation Time,Modification Time,Access Time,Changed Time
118105,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/STEAMX~2.EXE,ARCHIVE,8589934608,0,786792,790528,2022-10-19T01:20:27.923522+00:00,2022-11-17T02:52:18+00:00,2022-11-18T14:33:25.817602+00:00,2022-11-18T14:33:26.324926+00:00
118113,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/steam_monitor.exe,ARCHIVE,0,0,595304,598016,2022-10-19T01:20:27.919502+00:00,2022-11-17T02:52:16+00:00,2022-11-18T14:33:25.781698+00:00,2022-11-18T14:33:26.329912+00:00
118114,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/steam_monitor.exe.old,ARCHIVE,283418,1,594792,598016,2022-10-19T01:20:27.919502+00:00,2022-10-19T02:02:58+00:00,2022-11-17T09:36:14.455052+00:00,2022-11-18T14:33:26.328916+00:00
118115,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/STEAM_~1.EXE,ARCHIVE,298897,12,595304,598016,2022-10-19T01:20:27.919502+00:00,2022-11-17T02:52:16+00:00,2022-11-18T14:33:25.781698+00:00,2022-11-18T14:33:26.329912+00:00
118120,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/vulkandriverquery.exe.old,ARCHIVE,283424,1,148328,151552,2022-10-19T01:20:27.925512+00:00,2022-10-19T02:02:58+00:00,2022-11-17T09:36:14.587698+00:00,2022-11-18T14:33:26.335896+00:00
118121,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/vulkandriverquery64.exe,ARCHIVE,283425,1,179560,180224,2022-10-19T01:20:27.925512+00:00,2022-10-19T02:03:02+00:00,2022-11-17T09:36:14.587698+00:00,2022-10-19T20:46:29.287486+00:00
118123,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/VULKAN~2.EXE,ARCHIVE,283425,1,179560,180224,2022-10-19T01:20:27.925512+00:00,2022-10-19T02:03:02+00:00,2022-11-17T09:36:14.587698+00:00,2022-10-19T20:46:29.287486+00:00
118124,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/x64launcher.exe,ARCHIVE,283426,1,414568,417792,2022-10-19T01:20:27.926484+00:00,2022-10-19T02:03:02+00:00,2022-11-17T09:36:14.616622+00:00,2022-10-19T20:46:29.289380+00:00
118125,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/X64LAU~1.EXE,ARCHIVE,283426,1,414568,417792,2022-10-19T01:20:27.926484+00:00,2022-10-19T02:03:02+00:00,2022-11-17T09:36:14.616622+00:00,2022-10-19T20:46:29.289380+00:00
118126,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/x86launcher.exe,ARCHIVE,283427,1,393064,393216,2022-10-19T01:20:27.926484+00:00,2022-10-19T02:02:58+00:00,2022-11-17T09:36:14.616622+00:00,2022-10-19T20:46:29.291332+00:00
118127,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/X86LAU~1.EXE,ARCHIVE,283427,1,393064,393216,2022-10-19T01:20:27.926484+00:00,2022-10-19T02:02:58+00:00,2022-11-17T09:36:14.616622+00:00,2022-10-19T20:46:29.291332+00:00
118486,Unchecked,Index Slack,/ProgramData/Microsoft/Windows/WER/ReportArchive/AppCrash_iexplore​​.exe_7f32a7a268878a1c82c4e2e5f752f02f5cb5be_6f8138b9_f3921155-742f-483e-90ce-bb41fb5fdb8a/Report.wer,ARCHIVE|COMPRESSED|NOT_CONTENT_INDEXED,0,0,13622,8192,2023-05-24T21:09:02.890344+00:00,2023-05-24T21:09:02.892338+00:00,2023-05-24T21:09:02.892338+00:00,2023-05-24T21:09:02.892338+00:00
118515,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/cef/cef.win7x64/steamwebhelper.exe,ARCHIVE,281002,1,6330216,6332416,2022-10-19T01:20:27.877614+00:00,2022-10-17T22:55:04+00:00,2022-10-19T01:20:27.879608+00:00,2022-10-19T01:20:28.180392+00:00
118516,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/cef/cef.win7x64/STEAMW~1.EXE,ARCHIVE,281002,1,6330216,6332416,2022-10-19T01:20:27.877614+00:00,2022-10-17T22:55:04+00:00,2022-10-19T01:20:27.879608+00:00,2022-10-19T01:20:28.180392+00:00
118526,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/cef/cef.win7x64/steamwebhelper.exe,ARCHIVE,0,0,6330216,6332416,2022-10-19T01:20:27.877614+00:00,2022-10-19T02:03:02+00:00,2022-11-17T11:59:22.284850+00:00,2022-10-19T20:46:29.223034+00:00
128023,Unchecked,Index Slack,/Users/layne/output/Testting.exe,ARCHIVE,0,0,6033330,6033408,2023-03-16T16:52:35.706528+00:00,2023-03-16T16:52:35.804266+00:00,2023-05-26T00:53:27.058172+00:00,2023-03-16T16:52:35.848774+00:00
128024,Unchecked,Index Slack,/Users/layne/output/Testting.exe,ARCHIVE,8589934608,0,6033330,6033408,2023-03-16T16:52:35.706528+00:00,2023-03-16T16:52:35.804266+00:00,2023-05-26T00:53:27.058172+00:00,2023-03-16T16:52:35.848774+00:00
129446,Unchecked,Index Slack,/Program Files/NVIDIA Corporation/NVIDIA GeForce Experience/GeForce Experience Permission.exe,ARCHIVE,288712,1,513064,516096,2022-10-20T00:12:05.239510+00:00,2022-09-12T05:56:50.533888+00:00,2022-10-20T00:12:05.239510+00:00,2022-10-20T00:11:55.636026+00:00
129447,Unchecked,Index Slack,/Program Files/NVIDIA Corporation/NVIDIA GeForce Experience/GEFORC~1.EXE,ARCHIVE,288712,1,513064,516096,2022-10-20T00:12:05.239510+00:00,2022-09-12T05:56:50.533888+00:00,2022-10-20T00:12:05.239510+00:00,2022-10-20T00:11:55.636026+00:00
129448,Unchecked,Index Slack,/Program Files/NVIDIA Corporation/NVIDIA GeForce Experience/NVIDIA GeForce Experience.exe,ARCHIVE,288699,1,3342376,3346432,2022-10-20T00:12:05.220532+00:00,2022-09-12T05:49:02.004842+00:00,2022-10-20T00:12:05.222544+00:00,2022-10-20T00:11:55.866410+00:00
129451,Unchecked,Index Slack,/Program Files/NVIDIA Corporation/NVIDIA GeForce Experience/NVIDIA GeForce Experience.exe,ARCHIVE,0,0,3342376,3346432,2022-10-20T00:12:05.220532+00:00,2022-09-12T05:49:02.004842+00:00,2022-10-20T00:12:05.222544+00:00,2022-10-20T00:11:55.866410+00:00
131215,Unchecked,Index Slack,/Program Files (x86)/Steam/steamapps/common/The Backroom - Lost and Found/THEBAC~1.EXE,ARCHIVE,0,0,144896,147456,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:53:34.528616+00:00
131216,Unchecked,Index Slack,/Program Files (x86)/Steam/steamapps/common/The Backroom - Lost and Found/THEBAC~1.EXE,ARCHIVE,313530,3,144896,147456,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:53:34.528616+00:00
131217,Unchecked,Index Slack,/Program Files (x86)/Steam/steamapps/common/The Backroom - Lost and Found/THEBAC~1.EXE,ARCHIVE,0,0,144896,147456,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:53:34.528616+00:00
131218,Unchecked,Index Slack,/Program Files (x86)/Steam/steamapps/common/The Backroom - Lost and Found/THEBAC~1.EXE,ARCHIVE,313530,3,144896,147456,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:53:34.528616+00:00
131219,Unchecked,Index Slack,/Program Files (x86)/Steam/steamapps/common/The Backroom - Lost and Found/THEBAC~1.EXE,ARCHIVE,0,0,144896,147456,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:52:08.187090+00:00,2023-02-23T02:53:34.528616+00:00
131395,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UevTemplateBaselineGenerator.exe,ARCHIVE,757080,5,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-02-16T23:10:19.554676+00:00,2023-02-16T23:10:19.554676+00:00,2023-02-16T23:10:25.635060+00:00
131396,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UevTemplateConfigItemGenerator.exe,ARCHIVE,757079,5,11776,12288,2019-12-07T09:10:19.695774+00:00,2023-02-16T23:10:19.553708+00:00,2023-02-16T23:10:19.553708+00:00,2023-02-16T23:10:25.635060+00:00
131397,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UevTemplateConfigItemGenerator.exe,ARCHIVE,0,0,4858,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.249780+00:00,2023-05-03T11:10:43.249780+00:00,2023-05-03T11:10:43.327582+00:00
131398,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~1.EXE,ARCHIVE,0,0,4858,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.249780+00:00,2023-05-03T11:10:43.249780+00:00,2023-05-03T11:10:43.327582+00:00
131399,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~1.EXE,ARCHIVE,311647,17,4858,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.249780+00:00,2023-05-03T11:10:43.249780+00:00,2023-05-03T11:10:43.327582+00:00
131400,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131401,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,311705,18,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131402,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,8589934608,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131403,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131404,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,311705,18,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131405,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131406,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,311705,18,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131407,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131408,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,311705,18,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131409,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131410,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,311705,18,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131411,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131412,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,311705,18,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131413,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,311705,18,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131414,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131415,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,311705,18,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131416,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,311705,18,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131417,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131418,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131419,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131420,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131421,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
131422,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/61425273a982d901b1020000b01cb438/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2604_none_714066ff9a51a504/UEVTEM~2.EXE,ARCHIVE,0,0,6204,8192,2019-12-07T09:10:19.695774+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.255766+00:00,2023-05-03T11:10:43.329578+00:00
132048,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UevTemplateBaselineGenerator.exe,ARCHIVE,757080,5,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-02-16T23:10:19.554676+00:00,2023-02-16T23:10:19.554676+00:00,2023-03-16T20:57:58.201214+00:00
132049,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UevTemplateConfigItemGenerator.exe,ARCHIVE,757079,5,11776,12288,2019-12-07T09:10:19.695774+00:00,2023-02-16T23:10:19.553708+00:00,2023-02-16T23:10:19.553708+00:00,2023-03-16T20:57:58.201214+00:00
132050,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UevTemplateConfigItemGenerator.exe,ARCHIVE,0,0,11776,12288,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.856130+00:00,2023-05-17T17:52:15.791576+00:00,2023-05-17T17:52:15.860458+00:00
132051,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~1.EXE,ARCHIVE,0,0,11776,12288,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.856130+00:00,2023-05-17T17:52:15.791576+00:00,2023-05-17T17:52:15.860458+00:00
132052,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~1.EXE,ARCHIVE,166910,5,11776,12288,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.856130+00:00,2023-05-17T17:52:15.791576+00:00,2023-05-17T17:52:15.860458+00:00
132053,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~2.EXE,ARCHIVE,0,0,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.860120+00:00,2023-05-17T17:52:15.809554+00:00,2023-05-17T17:52:15.862452+00:00
132054,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~2.EXE,ARCHIVE,166925,5,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.860120+00:00,2023-05-17T17:52:15.809554+00:00,2023-05-17T17:52:15.862452+00:00
132055,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~2.EXE,ARCHIVE,8589934608,0,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.860120+00:00,2023-05-17T17:52:15.809554+00:00,2023-05-17T17:52:15.862452+00:00
132056,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~2.EXE,ARCHIVE,0,0,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.860120+00:00,2023-05-17T17:52:15.809554+00:00,2023-05-17T17:52:15.862452+00:00
132057,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~2.EXE,ARCHIVE,166925,5,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.860120+00:00,2023-05-17T17:52:15.809554+00:00,2023-05-17T17:52:15.862452+00:00
132058,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~2.EXE,ARCHIVE,0,0,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.860120+00:00,2023-05-17T17:52:15.809554+00:00,2023-05-17T17:52:15.862452+00:00
132059,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~2.EXE,ARCHIVE,166925,5,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.860120+00:00,2023-05-17T17:52:15.809554+00:00,2023-05-17T17:52:15.862452+00:00
132060,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~2.EXE,ARCHIVE,0,0,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.860120+00:00,2023-05-17T17:52:15.809554+00:00,2023-05-17T17:52:15.862452+00:00
132061,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~2.EXE,ARCHIVE,166925,5,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.860120+00:00,2023-05-17T17:52:15.809554+00:00,2023-05-17T17:52:15.862452+00:00
132062,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/b8041b46e888d901110300002808f022/amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.2673_none_71477fcd9a4b3cc4/UEVTEM~2.EXE,ARCHIVE,0,0,13824,16384,2019-12-07T09:10:19.695774+00:00,2023-05-11T21:19:03.860120+00:00,2023-05-17T17:52:15.809554+00:00,2023-05-17T17:52:15.862452+00:00
